,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
903,0021601203,1610612754,Pacers,IND,Indiana,240:00,0.606,0.247,0.157,0.378,0.553,0.413,0.186,0.25
904,0021601200,1610612758,Kings,SAC,Sacramento,240:00,0.548,0.319,0.048,0.163,0.675,0.388,0.169,0.139
905,0021601200,1610612745,Rockets,HOU,Houston,240:00,0.675,0.388,0.169,0.139,0.548,0.319,0.048,0.163
906,0021600723,1610612756,Suns,PHX,Phoenix,240:00,0.453,0.527,0.179,0.277,0.588,0.3,0.183,0.256
907,0021600723,1610612763,Grizzlies,MEM,Memphis,240:00,0.588,0.3,0.183,0.256,0.453,0.527,0.179,0.277
908,0021600720,1610612753,Magic,ORL,Orlando,265:00,0.479,0.198,0.105,0.212,0.505,0.286,0.114,0.196
909,0021600720,1610612750,Timberwolves,MIN,Minnesota,265:00,0.505,0.286,0.114,0.196,0.479,0.198,0.105,0.212
910,0021601208,1610612764,Wizards,WAS,Washington,240:00,0.548,0.193,0.173,0.231,0.511,0.053,0.1,0.133
911,0021601208,1610612765,Pistons,DET,Detroit,240:00,0.511,0.053,0.1,0.133,0.548,0.193,0.173,0.231
912,0021601209,1610612759,Spurs,SAS,San Antonio,240:00,0.506,0.241,0.16,0.302,0.483,0.169,0.097,0.261
913,0021601209,1610612757,Trail Blazers,POR,Portland,240:00,0.483,0.169,0.097,0.261,0.506,0.241,0.16,0.302
914,0021600721,1610612765,Pistons,DET,Detroit,240:00,0.459,0.299,0.067,0.24,0.518,0.402,0.099,0.133
915,0021600721,1610612738,Celtics,BOS,Boston,240:00,0.518,0.402,0.099,0.133,0.459,0.299,0.067,0.24
916,0021600726,1610612758,Kings,SAC,Sacramento,240:00,0.395,0.302,0.112,0.169,0.529,0.259,0.143,0.239
917,0021600726,1610612745,Rockets,HOU,Houston,240:00,0.529,0.259,0.143,0.239,0.395,0.302,0.112,0.169
918,0021600727,1610612759,Spurs,SAS,San Antonio,240:00,0.471,0.442,0.155,0.208,0.394,0.376,0.187,0.231
919,0021600727,1610612760,Thunder,OKC,Oklahoma City,240:00,0.394,0.376,0.187,0.231,0.471,0.442,0.155,0.208
920,0021600724,1610612764,Wizards,WAS,Washington,240:00,0.597,0.17,0.123,0.237,0.392,0.376,0.122,0.373
921,0021600724,1610612752,Knicks,NYK,New York,240:00,0.392,0.376,0.122,0.373,0.597,0.17,0.123,0.237
922,0021600725,1610612761,Raptors,TOR,Toronto,265:00,0.511,0.16,0.146,0.277,0.489,0.202,0.127,0.241
923,0021600725,1610612740,Pelicans,NOP,New Orleans,265:00,0.489,0.202,0.127,0.241,0.511,0.16,0.146,0.277
924,0021600350,1610612748,Heat,MIA,Miami,240:00,0.489,0.198,0.124,0.286,0.458,0.369,0.114,0.293
925,0021600350,1610612741,Bulls,CHI,Chicago,240:00,0.458,0.369,0.114,0.293,0.489,0.198,0.124,0.286
926,0021700106,1610612754,Pacers,IND,Indiana,240:00,0.633,0.144,0.138,0.195,0.541,0.233,0.156,0.186
927,0021700106,1610612739,Cavaliers,CLE,Cleveland,240:00,0.541,0.233,0.156,0.186,0.633,0.144,0.138,0.195
928,0021701021,1610612766,Hornets,CHA,Charlotte,240:00,0.626,0.345,0.096,0.13,0.556,0.289,0.112,0.133
929,0021701021,1610612737,Hawks,ATL,Atlanta,240:00,0.556,0.289,0.112,0.133,0.626,0.345,0.096,0.13
930,0021701020,1610612761,Raptors,TOR,Toronto,240:00,0.519,0.354,0.223,0.439,0.468,0.183,0.082,0.22
931,0021701020,1610612754,Pacers,IND,Indiana,240:00,0.468,0.183,0.082,0.22,0.519,0.354,0.223,0.439
932,0021701023,1610612746,Clippers,LAC,LA,240:00,0.474,0.082,0.091,0.244,0.456,0.256,0.116,0.32
933,0021701023,1610612745,Rockets,HOU,Houston,240:00,0.456,0.256,0.116,0.32,0.474,0.082,0.091,0.244
934,0021701022,1610612755,76ers,PHI,Philadelphia,240:00,0.533,0.374,0.139,0.345,0.546,0.276,0.127,0.19
935,0021701022,1610612752,Knicks,NYK,New York,240:00,0.546,0.276,0.127,0.19,0.533,0.374,0.139,0.345
936,0021701025,1610612759,Spurs,SAS,San Antonio,240:00,0.409,0.192,0.106,0.268,0.433,0.178,0.158,0.245
937,0021701025,1610612740,Pelicans,NOP,New Orleans,240:00,0.433,0.178,0.158,0.245,0.409,0.192,0.106,0.268
938,0021701024,1610612763,Grizzlies,MEM,Memphis,240:00,0.511,0.287,0.147,0.244,0.531,0.413,0.148,0.182
939,0021701024,1610612741,Bulls,CHI,Chicago,240:00,0.531,0.413,0.148,0.182,0.511,0.287,0.147,0.244
940,0021701027,1610612762,Jazz,UTA,Utah,240:00,0.495,0.33,0.067,0.25,0.428,0.289,0.206,0.188
941,0021701027,1610612756,Suns,PHX,Phoenix,240:00,0.428,0.289,0.206,0.188,0.495,0.33,0.067,0.25
942,0021701026,1610612765,Pistons,DET,Detroit,240:00,0.554,0.185,0.108,0.205,0.576,0.329,0.155,0.238
943,0021701026,1610612743,Nuggets,DEN,Denver,240:00,0.576,0.329,0.155,0.238,0.554,0.185,0.108,0.205
944,0021701029,1610612753,Magic,ORL,Orlando,240:00,0.42,0.126,0.15,0.152,0.433,0.341,0.195,0.327
945,0021701029,1610612738,Celtics,BOS,Boston,240:00,0.433,0.341,0.195,0.327,0.42,0.126,0.15,0.152
946,0021701028,1610612757,Trail Blazers,POR,Portland,240:00,0.51,0.198,0.071,0.289,0.581,0.263,0.112,0.051
947,0021701028,1610612739,Cavaliers,CLE,Cleveland,240:00,0.581,0.263,0.112,0.051,0.51,0.198,0.071,0.289
948,0021600814,1610612753,Magic,ORL,Orlando,240:00,0.409,0.22,0.16,0.22,0.588,0.066,0.146,0.293
949,0021600814,1610612742,Mavericks,DAL,Dallas,240:00,0.588,0.066,0.146,0.293,0.409,0.22,0.16,0.22
950,0021600815,1610612762,Jazz,UTA,Utah,240:00,0.453,0.349,0.113,0.277,0.683,0.324,0.17,0.103
951,0021600815,1610612738,Celtics,BOS,Boston,240:00,0.683,0.324,0.17,0.103,0.453,0.349,0.113,0.277
952,0021600816,1610612750,Timberwolves,MIN,Minnesota,240:00,0.58,0.321,0.154,0.278,0.476,0.155,0.182,0.2
953,0021600816,1610612741,Bulls,CHI,Chicago,240:00,0.476,0.155,0.182,0.2,0.58,0.321,0.154,0.278
954,0021600817,1610612759,Spurs,SAS,San Antonio,240:00,0.396,0.242,0.121,0.35,0.566,0.309,0.217,0.167
955,0021600817,1610612752,Knicks,NYK,New York,240:00,0.566,0.309,0.217,0.167,0.396,0.242,0.121,0.35
956,0021600810,1610612755,76ers,PHI,Philadelphia,240:00,0.506,0.442,0.098,0.224,0.5,0.329,0.188,0.289
957,0021600810,1610612748,Heat,MIA,Miami,240:00,0.5,0.329,0.188,0.289,0.506,0.442,0.098,0.224
958,0021600811,1610612743,Nuggets,DEN,Denver,240:00,0.464,0.227,0.118,0.315,0.637,0.262,0.157,0.222
959,0021600811,1610612739,Cavaliers,CLE,Cleveland,240:00,0.637,0.262,0.157,0.222,0.464,0.227,0.118,0.315
960,0021600812,1610612756,Suns,PHX,Phoenix,240:00,0.436,0.277,0.169,0.235,0.6,0.459,0.196,0.348
961,0021600812,1610612745,Rockets,HOU,Houston,240:00,0.6,0.459,0.196,0.348,0.436,0.277,0.169,0.235
962,0021600813,1610612760,Thunder,OKC,Oklahoma City,240:00,0.518,0.434,0.18,0.286,0.603,0.402,0.115,0.244
963,0021600813,1610612744,Warriors,GSW,Golden State,240:00,0.603,0.402,0.115,0.244,0.518,0.434,0.18,0.286
964,0021600818,1610612761,Raptors,TOR,Toronto,240:00,0.56,0.333,0.121,0.167,0.476,0.345,0.075,0.256
965,0021600818,1610612765,Pistons,DET,Detroit,240:00,0.476,0.345,0.075,0.256,0.56,0.333,0.121,0.167
966,0021600819,1610612758,Kings,SAC,Sacramento,240:00,0.519,0.346,0.196,0.211,0.494,0.256,0.174,0.136
967,0021600819,1610612740,Pelicans,NOP,New Orleans,240:00,0.494,0.256,0.174,0.136,0.519,0.346,0.196,0.211
968,0021700747,1610612765,Pistons,DET,Detroit,240:00,0.575,0.301,0.102,0.19,0.53,0.381,0.141,0.152
969,0021700747,1610612739,Cavaliers,CLE,Cleveland,240:00,0.53,0.381,0.141,0.152,0.575,0.301,0.102,0.19
970,0021700313,1610612739,Cavaliers,CLE,Cleveland,240:00,0.633,0.342,0.202,0.364,0.595,0.304,0.181,0.222
971,0021700313,1610612737,Hawks,ATL,Atlanta,240:00,0.595,0.304,0.181,0.222,0.633,0.342,0.202,0.364
972,0021700746,1610612761,Raptors,TOR,Toronto,240:00,0.537,0.321,0.097,0.231,0.524,0.282,0.086,0.25
973,0021700746,1610612750,Timberwolves,MIN,Minnesota,240:00,0.524,0.282,0.086,0.25,0.537,0.321,0.097,0.231
974,0021700745,1610612752,Knicks,NYK,New York,240:00,0.511,0.281,0.111,0.24,0.466,0.184,0.178,0.239
975,0021700745,1610612751,Nets,BKN,Brooklyn,240:00,0.466,0.184,0.178,0.239,0.511,0.281,0.111,0.24
976,0021700310,1610612742,Mavericks,DAL,Dallas,240:00,0.518,0.25,0.113,0.156,0.528,0.278,0.139,0.275
977,0021700310,1610612751,Nets,BKN,Brooklyn,240:00,0.528,0.278,0.139,0.275,0.518,0.25,0.113,0.156
978,0021700311,1610612759,Spurs,SAS,San Antonio,240:00,0.56,0.32,0.12,0.161,0.526,0.208,0.189,0.289
979,0021700311,1610612763,Grizzlies,MEM,Memphis,240:00,0.526,0.208,0.189,0.289,0.56,0.32,0.12,0.161
980,0021700312,1610612747,Lakers,LAL,Los Angeles,265:00,0.542,0.263,0.147,0.159,0.564,0.298,0.189,0.308
981,0021700312,1610612744,Warriors,GSW,Golden State,265:00,0.564,0.298,0.189,0.308,0.542,0.263,0.147,0.159
982,0021700032,1610612745,Rockets,HOU,Houston,240:00,0.543,0.268,0.152,0.195,0.446,0.25,0.141,0.148
983,0021700032,1610612742,Mavericks,DAL,Dallas,240:00,0.446,0.25,0.141,0.148,0.543,0.268,0.152,0.195
984,0021700314,1610612755,76ers,PHI,Philadelphia,240:00,0.512,0.214,0.198,0.313,0.582,0.253,0.174,0.189
985,0021700314,1610612738,Celtics,BOS,Boston,240:00,0.582,0.253,0.174,0.189,0.512,0.214,0.198,0.313
986,0021700315,1610612743,Nuggets,DEN,Denver,240:00,0.53,0.373,0.123,0.244,0.591,0.256,0.114,0.154
987,0021700315,1610612741,Bulls,CHI,Chicago,240:00,0.591,0.256,0.114,0.154,0.53,0.373,0.123,0.244
988,0021700316,1610612757,Trail Blazers,POR,Portland,240:00,0.458,0.205,0.191,0.25,0.517,0.172,0.092,0.111
989,0021700316,1610612749,Bucks,MIL,Milwaukee,240:00,0.517,0.172,0.092,0.111,0.458,0.205,0.191,0.25
990,0021700317,1610612762,Jazz,UTA,Utah,240:00,0.676,0.165,0.138,0.278,0.614,0.429,0.206,0.303
991,0021700317,1610612746,Clippers,LAC,LA,240:00,0.614,0.429,0.206,0.303,0.676,0.165,0.138,0.278
992,0021700318,1610612753,Magic,ORL,Orlando,240:00,0.516,0.188,0.142,0.271,0.693,0.125,0.181,0.241
993,0021700318,1610612744,Warriors,GSW,Golden State,240:00,0.693,0.125,0.181,0.241,0.516,0.188,0.142,0.271
994,0021700319,1610612761,Raptors,TOR,Toronto,240:00,0.546,0.216,0.113,0.279,0.48,0.216,0.094,0.3
995,0021700319,1610612754,Pacers,IND,Indiana,240:00,0.48,0.216,0.094,0.3,0.546,0.216,0.113,0.279
996,0021700742,1610612748,Heat,MIA,Miami,240:00,0.533,0.253,0.19,0.275,0.43,0.186,0.128,0.268
997,0021700742,1610612742,Mavericks,DAL,Dallas,240:00,0.43,0.186,0.128,0.268,0.533,0.253,0.19,0.275
998,0021700741,1610612755,76ers,PHI,Philadelphia,240:00,0.451,0.28,0.146,0.227,0.544,0.275,0.099,0.195
999,0021700741,1610612749,Bucks,MIL,Milwaukee,240:00,0.544,0.275,0.099,0.195,0.451,0.28,0.146,0.227
1000,0021700740,1610612756,Suns,PHX,Phoenix,240:00,0.506,0.439,0.194,0.366,0.633,0.217,0.202,0.353
1001,0021700740,1610612763,Grizzlies,MEM,Memphis,240:00,0.633,0.217,0.202,0.353,0.506,0.439,0.194,0.366
1002,0021600258,1610612762,Jazz,UTA,Utah,240:00,0.532,0.43,0.128,0.293,0.488,0.309,0.155,0.25
1003,0021600258,1610612750,Timberwolves,MIN,Minnesota,240:00,0.488,0.309,0.155,0.25,0.532,0.43,0.128,0.293
1004,0021600259,1610612744,Warriors,GSW,Golden State,240:00,0.506,0.282,0.145,0.159,0.465,0.353,0.182,0.277
1005,0021600259,1610612737,Hawks,ATL,Atlanta,240:00,0.465,0.353,0.182,0.277,0.506,0.282,0.145,0.159
1006,0021600256,1610612748,Heat,MIA,Miami,240:00,0.513,0.4,0.13,0.171,0.548,0.313,0.102,0.15
1007,0021600256,1610612738,Celtics,BOS,Boston,240:00,0.548,0.313,0.102,0.15,0.513,0.4,0.13,0.171
1008,0021600257,1610612763,Grizzlies,MEM,Memphis,240:00,0.444,0.146,0.122,0.174,0.494,0.378,0.139,0.209
1009,0021600257,1610612766,Hornets,CHA,Charlotte,240:00,0.494,0.378,0.139,0.209,0.444,0.146,0.122,0.174
1010,0021600254,1610612761,Raptors,TOR,Toronto,240:00,0.63,0.403,0.127,0.235,0.5,0.151,0.167,0.261
1011,0021600254,1610612755,76ers,PHI,Philadelphia,240:00,0.5,0.151,0.167,0.261,0.63,0.403,0.127,0.235
1012,0021600255,1610612760,Thunder,OKC,Oklahoma City,240:00,0.543,0.196,0.144,0.378,0.429,0.308,0.052,0.25
1013,0021600255,1610612752,Knicks,NYK,New York,240:00,0.429,0.308,0.052,0.25,0.543,0.196,0.144,0.378
1014,0021600252,1610612747,Lakers,LAL,Los Angeles,240:00,0.484,0.211,0.092,0.326,0.511,0.114,0.123,0.156
1015,0021600252,1610612737,Hawks,ATL,Atlanta,240:00,0.511,0.114,0.123,0.156,0.484,0.211,0.092,0.326
1016,0021600253,1610612764,Wizards,WAS,Washington,265:00,0.471,0.306,0.219,0.262,0.425,0.28,0.179,0.255
1017,0021600253,1610612758,Kings,SAC,Sacramento,265:00,0.425,0.28,0.179,0.255,0.471,0.306,0.219,0.262
1018,0021600250,1610612740,Pelicans,NOP,New Orleans,240:00,0.422,0.234,0.148,0.222,0.481,0.26,0.138,0.256
1019,0021600250,1610612742,Mavericks,DAL,Dallas,240:00,0.481,0.26,0.138,0.256,0.422,0.234,0.148,0.222
1020,0021600251,1610612757,Trail Blazers,POR,Portland,240:00,0.554,0.349,0.146,0.216,0.665,0.341,0.112,0.206
1021,0021600251,1610612745,Rockets,HOU,Houston,240:00,0.665,0.341,0.112,0.206,0.554,0.349,0.146,0.216
1022,0021600498,1610612765,Pistons,DET,Detroit,240:00,0.47,0.25,0.185,0.304,0.489,0.284,0.147,0.293
1023,0021600498,1610612737,Hawks,ATL,Atlanta,240:00,0.489,0.284,0.147,0.293,0.47,0.25,0.185,0.304
1024,0021600499,1610612759,Spurs,SAS,San Antonio,240:00,0.571,0.321,0.179,0.324,0.494,0.273,0.115,0.051
1025,0021600499,1610612757,Trail Blazers,POR,Portland,240:00,0.494,0.273,0.115,0.051,0.571,0.321,0.179,0.324
1026,0021600490,1610612761,Raptors,TOR,Toronto,240:00,0.447,0.387,0.194,0.205,0.5,0.277,0.198,0.261
1027,0021600490,1610612756,Suns,PHX,Phoenix,240:00,0.5,0.277,0.198,0.261,0.447,0.387,0.194,0.205
1028,0021600491,1610612747,Lakers,LAL,Los Angeles,240:00,0.522,0.368,0.172,0.179,0.584,0.182,0.189,0.27
1029,0021600491,1610612742,Mavericks,DAL,Dallas,240:00,0.584,0.182,0.189,0.27,0.522,0.368,0.172,0.179
1030,0021600492,1610612754,Pacers,IND,Indiana,240:00,0.525,0.37,0.113,0.2,0.452,0.369,0.136,0.306
1031,0021600492,1610612741,Bulls,CHI,Chicago,240:00,0.452,0.369,0.136,0.306,0.525,0.37,0.113,0.2
1032,0021600493,1610612764,Wizards,WAS,Washington,240:00,0.633,0.169,0.198,0.235,0.5,0.338,0.21,0.143
1033,0021600493,1610612751,Nets,BKN,Brooklyn,240:00,0.5,0.338,0.21,0.143,0.633,0.169,0.198,0.235
1034,0021600494,1610612748,Heat,MIA,Miami,240:00,0.594,0.111,0.123,0.265,0.628,0.392,0.146,0.143
1035,0021600494,1610612738,Celtics,BOS,Boston,240:00,0.628,0.392,0.146,0.143,0.594,0.111,0.123,0.265
1036,0021600495,1610612752,Knicks,NYK,New York,240:00,0.414,0.172,0.135,0.2,0.518,0.2,0.126,0.048
1037,0021600495,1610612740,Pelicans,NOP,New Orleans,240:00,0.518,0.2,0.126,0.048,0.414,0.172,0.135,0.2
1038,0021600496,1610612746,Clippers,LAC,LA,240:00,0.536,0.167,0.14,0.234,0.642,0.531,0.125,0.25
1039,0021600496,1610612745,Rockets,HOU,Houston,240:00,0.642,0.531,0.125,0.25,0.536,0.167,0.14,0.234
1040,0021600497,1610612750,Timberwolves,MIN,Minnesota,240:00,0.643,0.273,0.123,0.267,0.595,0.23,0.158,0.212
1041,0021600497,1610612749,Bucks,MIL,Milwaukee,240:00,0.595,0.23,0.158,0.212,0.643,0.273,0.123,0.267
1042,0021700264,1610612756,Suns,PHX,Phoenix,265:00,0.435,0.355,0.253,0.431,0.474,0.32,0.133,0.255
1043,0021700264,1610612749,Bucks,MIL,Milwaukee,265:00,0.474,0.32,0.133,0.255,0.435,0.355,0.253,0.431
1044,0021700265,1610612762,Jazz,UTA,Utah,240:00,0.547,0.221,0.075,0.186,0.404,0.256,0.169,0.178
1045,0021700265,1610612741,Bulls,CHI,Chicago,240:00,0.404,0.256,0.169,0.178,0.547,0.221,0.075,0.186
1046,0021700266,1610612758,Kings,SAC,Sacramento,240:00,0.612,0.165,0.173,0.263,0.596,0.192,0.174,0.105
1047,0021700266,1610612747,Lakers,LAL,Los Angeles,240:00,0.596,0.192,0.174,0.105,0.612,0.165,0.173,0.263
1048,0021700267,1610612757,Trail Blazers,POR,Portland,240:00,0.531,0.365,0.066,0.261,0.55,0.21,0.086,0.283
1049,0021700267,1610612751,Nets,BKN,Brooklyn,240:00,0.55,0.21,0.086,0.283,0.531,0.365,0.066,0.261
1050,0021700260,1610612763,Grizzlies,MEM,Memphis,240:00,0.5,0.173,0.173,0.143,0.478,0.176,0.078,0.08
1051,0021700260,1610612742,Mavericks,DAL,Dallas,240:00,0.478,0.176,0.078,0.08,0.5,0.173,0.173,0.143
1052,0021700261,1610612753,Magic,ORL,Orlando,240:00,0.571,0.242,0.138,0.179,0.506,0.517,0.076,0.213
1053,0021700261,1610612750,Timberwolves,MIN,Minnesota,240:00,0.506,0.517,0.076,0.213,0.571,0.242,0.138,0.179
1054,0021700262,1610612759,Spurs,SAS,San Antonio,240:00,0.432,0.17,0.156,0.174,0.525,0.296,0.159,0.184
1055,0021700262,1610612740,Pelicans,NOP,New Orleans,240:00,0.525,0.296,0.159,0.184,0.432,0.17,0.156,0.174
1056,0021700263,1610612760,Thunder,OKC,Oklahoma City,240:00,0.5,0.289,0.161,0.289,0.475,0.225,0.214,0.159
1057,0021700263,1610612744,Warriors,GSW,Golden State,240:00,0.475,0.225,0.214,0.159,0.5,0.289,0.161,0.289
1058,0021700268,1610612752,Knicks,NYK,New York,240:00,0.59,0.179,0.202,0.156,0.54,0.121,0.099,0.283
1059,0021700268,1610612737,Hawks,ATL,Atlanta,240:00,0.54,0.121,0.099,0.283,0.59,0.179,0.202,0.156
1060,0021700269,1610612753,Magic,ORL,Orlando,240:00,0.479,0.2,0.121,0.327,0.555,0.275,0.092,0.271
1061,0021700269,1610612738,Celtics,BOS,Boston,240:00,0.555,0.275,0.092,0.271,0.479,0.2,0.121,0.327
1062,0021700448,1610612756,Suns,PHX,Phoenix,240:00,0.506,0.278,0.189,0.171,0.426,0.193,0.146,0.16
1063,0021700448,1610612742,Mavericks,DAL,Dallas,240:00,0.426,0.193,0.146,0.16,0.506,0.278,0.189,0.171
1064,0021700449,1610612759,Spurs,SAS,San Antonio,240:00,0.543,0.305,0.175,0.19,0.494,0.19,0.178,0.178
1065,0021700449,1610612746,Clippers,LAC,LA,240:00,0.494,0.19,0.178,0.178,0.543,0.305,0.175,0.19
1066,0021700444,1610612755,76ers,PHI,Philadelphia,240:00,0.56,0.198,0.182,0.209,0.549,0.207,0.144,0.116
1067,0021700444,1610612741,Bulls,CHI,Chicago,240:00,0.549,0.207,0.144,0.116,0.56,0.198,0.182,0.209
1068,0021700445,1610612762,Jazz,UTA,Utah,240:00,0.505,0.088,0.063,0.111,0.63,0.351,0.154,0.308
1069,0021700445,1610612745,Rockets,HOU,Houston,240:00,0.63,0.351,0.154,0.308,0.505,0.088,0.063,0.111
1070,0021700446,1610612757,Trail Blazers,POR,Portland,240:00,0.607,0.06,0.177,0.25,0.5,0.231,0.101,0.25
1071,0021700446,1610612750,Timberwolves,MIN,Minnesota,240:00,0.5,0.231,0.101,0.25,0.607,0.06,0.177,0.25
1072,0021700447,1610612760,Thunder,OKC,Oklahoma City,240:00,0.525,0.185,0.109,0.14,0.5,0.14,0.126,0.19
1073,0021700447,1610612743,Nuggets,DEN,Denver,240:00,0.5,0.14,0.126,0.19,0.525,0.185,0.109,0.14
1074,0021700440,1610612764,Wizards,WAS,Washington,240:00,0.495,0.176,0.105,0.255,0.552,0.138,0.093,0.095
1075,0021700440,1610612739,Cavaliers,CLE,Cleveland,240:00,0.552,0.138,0.093,0.095,0.495,0.176,0.105,0.255
1076,0021700441,1610612752,Knicks,NYK,New York,240:00,0.436,0.233,0.167,0.222,0.54,0.182,0.186,0.308
1077,0021700441,1610612766,Hornets,CHA,Charlotte,240:00,0.54,0.182,0.186,0.308,0.436,0.233,0.167,0.222
1078,0021700442,1610612754,Pacers,IND,Indiana,240:00,0.513,0.481,0.13,0.22,0.658,0.177,0.202,0.171
1079,0021700442,1610612738,Celtics,BOS,Boston,240:00,0.658,0.177,0.202,0.171,0.513,0.481,0.13,0.22
1080,0021700443,1610612748,Heat,MIA,Miami,240:00,0.5,0.38,0.184,0.216,0.506,0.373,0.13,0.227
1081,0021700443,1610612737,Hawks,ATL,Atlanta,240:00,0.506,0.373,0.13,0.227,0.5,0.38,0.184,0.216
1082,0021600678,1610612762,Jazz,UTA,Utah,240:00,0.453,0.247,0.122,0.182,0.526,0.408,0.145,0.179
1083,0021600678,1610612743,Nuggets,DEN,Denver,240:00,0.526,0.408,0.145,0.179,0.453,0.247,0.122,0.182
1084,0021600679,1610612756,Suns,PHX,Phoenix,240:00,0.483,0.372,0.147,0.289,0.56,0.286,0.151,0.244
1085,0021600679,1610612750,Timberwolves,MIN,Minnesota,240:00,0.56,0.286,0.151,0.244,0.483,0.372,0.147,0.289
1086,0021600674,1610612761,Raptors,TOR,Toronto,240:00,0.488,0.333,0.131,0.25,0.488,0.388,0.114,0.146
1087,0021600674,1610612759,Spurs,SAS,San Antonio,240:00,0.488,0.388,0.114,0.146,0.488,0.333,0.131,0.25
1088,0021600675,1610612755,76ers,PHI,Philadelphia,240:00,0.556,0.244,0.06,0.146,0.592,0.577,0.196,0.256
1089,0021600675,1610612746,Clippers,LAC,LA,240:00,0.592,0.577,0.196,0.256,0.556,0.244,0.06,0.146
1090,0021600676,1610612764,Wizards,WAS,Washington,240:00,0.625,0.25,0.158,0.25,0.512,0.286,0.139,0.186
1091,0021600676,1610612738,Celtics,BOS,Boston,240:00,0.512,0.286,0.139,0.186,0.625,0.25,0.158,0.25
1092,0021600677,1610612753,Magic,ORL,Orlando,240:00,0.453,0.235,0.188,0.24,0.5,0.39,0.134,0.143
1093,0021600677,1610612741,Bulls,CHI,Chicago,240:00,0.5,0.39,0.134,0.143,0.453,0.235,0.188,0.24
1094,0021600670,1610612749,Bucks,MIL,Milwaukee,240:00,0.656,0.338,0.183,0.233,0.597,0.364,0.207,0.143
1095,0021600670,1610612745,Rockets,HOU,Houston,240:00,0.597,0.364,0.207,0.143,0.656,0.338,0.183,0.233
1096,0021600671,1610612740,Pelicans,NOP,New Orleans,240:00,0.586,0.345,0.079,0.171,0.543,0.269,0.114,0.239
1097,0021600671,1610612739,Cavaliers,CLE,Cleveland,240:00,0.543,0.269,0.114,0.239,0.586,0.345,0.079,0.171
1098,0021600672,1610612752,Knicks,NYK,New York,240:00,0.513,0.461,0.149,0.167,0.483,0.291,0.109,0.159
1099,0021600672,1610612754,Pacers,IND,Indiana,240:00,0.483,0.291,0.109,0.159,0.513,0.461,0.149,0.167
1100,0021600673,1610612762,Jazz,UTA,Utah,240:00,0.458,0.31,0.103,0.178,0.47,0.301,0.113,0.19
1101,0021600673,1610612760,Thunder,OKC,Oklahoma City,240:00,0.47,0.301,0.113,0.19,0.458,0.31,0.103,0.178
1102,0021700048,1610612758,Kings,SAC,Sacramento,240:00,0.48,0.293,0.075,0.0,0.61,0.351,0.184,0.0
1103,0021700048,1610612756,Suns,PHX,Phoenix,240:00,0.61,0.351,0.184,0.0,0.48,0.293,0.075,0.0
1104,0021700049,1610612739,Cavaliers,CLE,Cleveland,240:00,0.614,0.265,0.089,0.0,0.574,0.148,0.088,0.0
1105,0021700049,1610612741,Bulls,CHI,Chicago,240:00,0.574,0.148,0.088,0.0,0.614,0.265,0.089,0.0
1106,0021700040,1610612740,Pelicans,NOP,New Orleans,240:00,0.627,0.253,0.173,0.171,0.539,0.222,0.159,0.2
1107,0021700040,1610612747,Lakers,LAL,Los Angeles,240:00,0.539,0.222,0.159,0.2,0.627,0.253,0.173,0.171
1108,0021700041,1610612755,76ers,PHI,Philadelphia,240:00,0.527,0.32,0.197,0.0,0.424,0.224,0.13,0.0
1109,0021700041,1610612765,Pistons,DET,Detroit,240:00,0.424,0.224,0.13,0.0,0.527,0.32,0.197,0.0
1110,0021700042,1610612748,Heat,MIA,Miami,240:00,0.541,0.212,0.17,0.0,0.52,0.237,0.192,0.0
1111,0021700042,1610612737,Hawks,ATL,Atlanta,240:00,0.52,0.237,0.192,0.0,0.541,0.212,0.17,0.0
1112,0021700043,1610612763,Grizzlies,MEM,Memphis,240:00,0.471,0.544,0.125,0.0,0.474,0.299,0.155,0.0
1113,0021700043,1610612745,Rockets,HOU,Houston,240:00,0.474,0.299,0.155,0.0,0.471,0.544,0.125,0.0
1114,0021700044,1610612749,Bucks,MIL,Milwaukee,240:00,0.524,0.188,0.124,0.0,0.468,0.462,0.13,0.0
1115,0021700044,1610612766,Hornets,CHA,Charlotte,240:00,0.468,0.462,0.13,0.0,0.524,0.188,0.124,0.0
1116,0021700045,1610612744,Warriors,GSW,Golden State,240:00,0.645,0.302,0.141,0.0,0.443,0.313,0.099,0.0
1117,0021700045,1610612742,Mavericks,DAL,Dallas,240:00,0.443,0.313,0.099,0.0,0.645,0.302,0.141,0.0
1118,0021700046,1610612761,Raptors,TOR,Toronto,240:00,0.488,0.3,0.134,0.0,0.472,0.256,0.167,0.0
1119,0021700046,1610612759,Spurs,SAS,San Antonio,240:00,0.472,0.256,0.167,0.0,0.488,0.3,0.134,0.0
1120,0021700047,1610612764,Wizards,WAS,Washington,240:00,0.494,0.333,0.135,0.0,0.538,0.288,0.203,0.0
1121,0021700047,1610612743,Nuggets,DEN,Denver,240:00,0.538,0.288,0.203,0.0,0.494,0.333,0.135,0.0
1122,0021600076,1610612757,Trail Blazers,POR,Portland,240:00,0.525,0.325,0.142,0.159,0.47,0.241,0.133,0.167
