,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,TEAM_ABBREVIATION,WL,PTDIFF
2034,2018-03-14T00:00:00,4,0021701019,1610612747,Los Angeles,31-37,23.0,32.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.452,0.643,0.316,24.0,35.0,14.0,240:00,0.524,0.33299999999999996,0.136,0.152,0.58,0.34600000000000003,0.203,0.282,LAL,l,-11.0
2035,2018-03-14T00:00:00,4,0021701019,1610612744,Golden State,52-16,26.0,29.0,34.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.5429999999999999,0.821,0.3,25.0,50.0,21.0,240:00,0.58,0.34600000000000003,0.203,0.282,0.524,0.33299999999999996,0.136,0.152,GSW,w,11.0
762,2017-12-09T00:00:00,8,0021700382,1610612760,Oklahoma City,12-13,19.0,27.0,21.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.391,0.581,0.353,18.0,47.0,10.0,265:00,0.457,0.337,0.10099999999999999,0.33299999999999996,0.517,0.193,0.145,0.302,OKC,w,1.0
763,2017-12-09T00:00:00,8,0021700382,1610612763,Memphis,8-18,34.0,23.0,9.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.44299999999999995,0.588,0.39399999999999996,23.0,47.0,13.0,265:00,0.517,0.193,0.145,0.302,0.457,0.337,0.10099999999999999,0.33299999999999996,MEM,l,-1.0
2216,2018-03-27T00:00:00,2,0021701109,1610612743,Denver,40-35,23.0,35.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.47200000000000003,0.929,0.433,26.0,40.0,11.0,240:00,0.545,0.157,0.132,0.263,0.5820000000000001,0.098,0.094,0.231,DEN,l,-4.0
2217,2018-03-27T00:00:00,2,0021701109,1610612761,Toronto,55-20,25.0,33.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.511,0.778,0.382,33.0,37.0,9.0,240:00,0.5820000000000001,0.098,0.094,0.231,0.545,0.157,0.132,0.263,TOR,w,4.0
2402,2018-04-08T00:00:00,6,0021701201,1610612762,Utah,47-33,30.0,20.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.506,0.682,0.361,35.0,45.0,18.0,240:00,0.584,0.265,0.174,0.179,0.425,0.237,0.134,0.24,UTA,w,15.0
2403,2018-04-08T00:00:00,6,0021701201,1610612747,Los Angeles,34-46,21.0,23.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.39799999999999996,0.818,0.2,20.0,44.0,12.0,240:00,0.425,0.237,0.134,0.24,0.584,0.265,0.174,0.179,LAL,l,-15.0
1814,2018-02-27T00:00:00,3,0021700909,1610612755,Philadelphia,32-27,24.0,24.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.41700000000000004,0.826,0.387,25.0,44.0,23.0,240:00,0.488,0.27399999999999997,0.215,0.278,0.494,0.341,0.161,0.244,PHI,l,-1.0
1815,2018-02-27T00:00:00,3,0021700909,1610612748,Miami,32-29,17.0,28.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.439,0.75,0.33299999999999996,19.0,37.0,15.0,240:00,0.494,0.341,0.161,0.244,0.488,0.27399999999999997,0.215,0.278,MIA,w,1.0
1812,2018-02-27T00:00:00,2,0021700908,1610612751,Brooklyn,20-42,29.0,32.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.537,0.767,0.375,29.0,36.0,12.0,240:00,0.61,0.366,0.124,0.068,0.5770000000000001,0.278,0.10400000000000001,0.298,BKN,l,-6.0
1813,2018-02-27T00:00:00,2,0021700908,1610612739,Cleveland,36-24,25.0,35.0,34.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.515,0.63,0.5,24.0,55.0,11.0,240:00,0.5770000000000001,0.278,0.10400000000000001,0.298,0.61,0.366,0.124,0.068,CLE,w,6.0
1806,2018-02-26T00:00:00,9,0021700905,1610612745,Houston,47-13,19.0,20.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.43,0.76,0.273,15.0,40.0,15.0,240:00,0.48700000000000004,0.316,0.165,0.22,0.486,0.31,0.23,0.184,HOU,w,11.0
1807,2018-02-26T00:00:00,9,0021700905,1610612762,Utah,31-30,21.0,23.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.43700000000000006,0.727,0.24100000000000002,21.0,39.0,22.0,240:00,0.486,0.31,0.23,0.184,0.48700000000000004,0.316,0.165,0.22,UTA,l,-11.0
1804,2018-02-26T00:00:00,8,0021700904,1610612754,Indiana,34-26,23.0,20.0,22.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.47100000000000003,0.696,0.25,22.0,50.0,12.0,240:00,0.5,0.264,0.12,0.196,0.534,0.205,0.10099999999999999,0.146,IND,l,-6.0
1805,2018-02-26T00:00:00,8,0021700904,1610612742,Dallas,19-42,23.0,26.0,19.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.455,0.833,0.37799999999999995,20.0,44.0,10.0,240:00,0.534,0.205,0.10099999999999999,0.146,0.5,0.264,0.12,0.196,DAL,w,6.0
1810,2018-02-27T00:00:00,1,0021700907,1610612741,Chicago,20-41,29.0,22.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.48100000000000004,0.762,0.375,26.0,44.0,20.0,240:00,0.537,0.259,0.209,0.275,0.628,0.256,0.141,0.154,CHI,l,-15.0
1811,2018-02-27T00:00:00,1,0021700907,1610612766,Charlotte,28-33,26.0,25.0,36.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.537,0.7140000000000001,0.429,28.0,35.0,14.0,240:00,0.628,0.256,0.141,0.154,0.537,0.259,0.209,0.275,CHA,w,15.0
1808,2018-02-26T00:00:00,10,0021700906,1610612750,Minnesota,38-26,29.0,34.0,34.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.513,0.917,0.43799999999999994,22.0,43.0,12.0,240:00,0.5589999999999999,0.474,0.125,0.258,0.524,0.155,0.155,0.18600000000000003,MIN,w,18.0
1809,2018-02-26T00:00:00,10,0021700906,1610612758,Sacramento,18-42,29.0,31.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.47600000000000003,0.9229999999999999,0.364,22.0,31.0,14.0,240:00,0.524,0.155,0.155,0.18600000000000003,0.5589999999999999,0.474,0.125,0.258,SAC,l,-18.0
1798,2018-02-26T00:00:00,5,0021700901,1610612765,Detroit,28-32,26.0,27.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.38299999999999995,0.75,0.318,20.0,42.0,13.0,240:00,0.42,0.213,0.126,0.24100000000000002,0.631,0.28800000000000003,0.17600000000000002,0.171,DET,l,-29.0
1799,2018-02-26T00:00:00,5,0021700901,1610612761,Toronto,42-17,30.0,29.0,34.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.525,0.9570000000000001,0.447,31.0,47.0,18.0,240:00,0.631,0.28800000000000003,0.17600000000000002,0.171,0.42,0.213,0.126,0.24100000000000002,TOR,w,29.0
1796,2018-02-26T00:00:00,4,0021700900,1610612744,Golden State,47-14,37.0,26.0,39.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.518,0.846,0.484,31.0,43.0,12.0,240:00,0.606,0.306,0.11900000000000001,0.21600000000000003,0.542,0.094,0.135,0.222,GSW,w,14.0
1797,2018-02-26T00:00:00,4,0021700900,1610612752,New York,24-38,39.0,25.0,18.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.49,0.778,0.4,28.0,39.0,14.0,240:00,0.542,0.094,0.135,0.222,0.606,0.306,0.11900000000000001,0.21600000000000003,NYK,l,-14.0
1802,2018-02-26T00:00:00,7,0021700903,1610612753,Orlando,18-42,38.0,24.0,15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.46399999999999997,0.7140000000000001,0.414,23.0,35.0,16.0,240:00,0.536,0.25,0.158,0.182,0.54,0.22699999999999998,0.195,0.341,ORL,l,-7.0
1803,2018-02-26T00:00:00,7,0021700903,1610612760,Oklahoma City,35-27,31.0,30.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.47700000000000004,0.85,0.44,24.0,50.0,20.0,240:00,0.54,0.22699999999999998,0.195,0.341,0.536,0.25,0.158,0.182,OKC,w,7.0
1800,2018-02-26T00:00:00,6,0021700902,1610612756,Phoenix,18-44,36.0,29.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.433,0.7809999999999999,0.292,23.0,51.0,14.0,240:00,0.469,0.33,0.126,0.275,0.516,0.44,0.12300000000000001,0.196,PHX,l,-9.0
1801,2018-02-26T00:00:00,6,0021700902,1610612740,New Orleans,34-26,26.0,32.0,38.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.473,0.775,0.28600000000000003,30.0,46.0,14.0,240:00,0.516,0.44,0.12300000000000001,0.196,0.469,0.33,0.126,0.275,NOP,w,9.0
1862,2018-03-02T00:00:00,8,0021700933,1610612760,Oklahoma City,37-27,32.0,28.0,37.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.479,0.7240000000000001,0.324,22.0,48.0,11.0,240:00,0.536,0.302,0.106,0.34,0.536,0.188,0.142,0.289,OKC,w,8.0
1863,2018-03-02T00:00:00,8,0021700933,1610612756,Phoenix,19-45,37.0,30.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.479,0.722,0.44,26.0,44.0,13.0,240:00,0.536,0.188,0.142,0.289,0.536,0.302,0.106,0.34,PHX,l,-8.0
1600,2018-02-06T00:00:00,5,0021700801,1610612749,Milwaukee,30-23,25.0,25.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.451,0.778,0.308,23.0,43.0,14.0,240:00,0.5,0.32899999999999996,0.149,0.182,0.444,0.16899999999999998,0.191,0.239,MIL,w,14.0
1601,2018-02-06T00:00:00,5,0021700801,1610612752,New York,23-32,26.0,20.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.41600000000000004,0.667,0.217,20.0,47.0,17.0,240:00,0.444,0.16899999999999998,0.191,0.239,0.5,0.32899999999999996,0.149,0.182,NYK,l,-14.0
1756,2018-02-23T00:00:00,8,0021700880,1610612759,San Antonio,35-25,30.0,31.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.506,0.718,0.313,28.0,38.0,7.0,240:00,0.535,0.45899999999999996,0.071,0.244,0.557,0.196,0.11199999999999999,0.4,SAS,l,-3.0
1757,2018-02-23T00:00:00,8,0021700880,1610612743,Denver,33-26,32.0,31.0,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.495,0.737,0.375,33.0,52.0,11.0,240:00,0.557,0.196,0.11199999999999999,0.4,0.535,0.45899999999999996,0.071,0.244,DEN,w,3.0
1520,2018-02-01T00:00:00,1,0021700761,1610612763,Memphis,18-33,25.0,26.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.41700000000000004,1.0,0.258,22.0,49.0,9.0,240:00,0.45799999999999996,0.146,0.115,0.213,0.507,0.48700000000000004,0.09300000000000001,0.09300000000000001,MEM,l,-2.0
1521,2018-02-01T00:00:00,1,0021700761,1610612765,Detroit,24-26,27.0,24.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.461,0.73,0.28,20.0,41.0,7.0,240:00,0.507,0.48700000000000004,0.09300000000000001,0.09300000000000001,0.45799999999999996,0.146,0.115,0.213,DET,w,2.0
2404,2018-04-08T00:00:00,7,0021701203,1610612744,Golden State,58-23,33.0,31.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.522,0.667,0.406,27.0,41.0,11.0,240:00,0.594,0.16699999999999998,0.107,0.122,0.478,0.174,0.141,0.182,GSW,w,17.0
2405,2018-04-08T00:00:00,7,0021701203,1610612756,Phoenix,20-61,29.0,21.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.424,0.75,0.28600000000000003,24.0,44.0,13.0,240:00,0.478,0.174,0.141,0.182,0.594,0.16699999999999998,0.107,0.122,PHX,l,-17.0
896,2017-12-18T00:00:00,9,0021700449,1610612746,LA,11-18,17.0,32.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.44,0.5,0.31,21.0,43.0,17.0,240:00,0.494,0.19,0.17800000000000002,0.17800000000000002,0.5429999999999999,0.305,0.175,0.19,LAC,l,-18.0
897,2017-12-18T00:00:00,9,0021700449,1610612759,San Antonio,21-10,31.0,26.0,28.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.488,0.8,0.375,22.0,45.0,16.0,240:00,0.5429999999999999,0.305,0.175,0.19,0.494,0.19,0.17800000000000002,0.17800000000000002,SAS,w,18.0
612,2017-11-29T00:00:00,5,0021700307,1610612766,Charlotte,8-12,25.0,27.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.46799999999999997,0.857,0.474,26.0,36.0,12.0,240:00,0.525,0.44299999999999995,0.129,0.2,0.602,0.11199999999999999,0.08900000000000001,0.275,CHA,l,-13.0
613,2017-11-29T00:00:00,5,0021700307,1610612761,Toronto,13-7,32.0,39.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.531,0.727,0.43799999999999994,24.0,39.0,9.0,240:00,0.602,0.11199999999999999,0.08900000000000001,0.275,0.525,0.44299999999999995,0.129,0.2,TOR,w,13.0
